Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Nicaragua,Bronze,3001,0.198000,57.42,80.39
"Moldova, Republic of",Bronze,"2750,3193,2738",0.270000,78.30,109.62
"Moldova, Republic of",Bronze,3001,0.198000,57.42,80.39
"Moldova, Republic of",Bronze,2263,0.114000,33.06,49.59
"Moldova, Republic of",Bronze,3239,0.202000,58.58,82.01
United States,Bronze,2617,0.091000,26.39,39.59
United States,Bronze,3001,0.198000,57.42,80.39
United States,Bronze,3196,0.162000,46.98,70.47
United States,Bronze,3193,0.384000,111.36,139.20
United States,Bronze,3170,0.534000,154.86,193.58
United States,Bronze,2495,0.339000,98.31,137.63
United States,Bronze,3237,0.011000,3.19,9.57
United States,Bronze,3370,0.667000,193.43,241.79
United States,Bronze,2263,0.075000,21.75,32.63
United States,Bronze,2738,0.100000,29.00,43.50
Saudi Arabia,Bronze,"2579,3193,3160,3330,3370",0.502000,145.58,181.98
Saudi Arabia,Bronze,3001,0.198000,57.42,80.39
Saudi Arabia,Bronze,2377,0.126000,36.54,54.81
Thailand,Bronze,"2750,2579,3193,3160,3309",0.218000,63.22,88.51
Thailand,Bronze,3001,0.198000,57.42,80.39
Thailand,Bronze,3340,0.031000,8.99,26.97
Thailand,Bronze,3237,0.016000,4.64,13.92
Thailand,Bronze,3393,0.038000,11.02,33.06
Benin,Bronze,"2750,2579,3193,3370,3309,3393",0.502000,145.58,181.98
Benin,Bronze,3001,0.198000,57.42,80.39
Benin,Bronze,3371,0.366000,106.14,132.68
Costa Rica,Bronze,3001,0.198000,57.42,80.39
Costa Rica,Bronze,"2579,3370",0.502000,145.58,181.98
Burkina Faso,Bronze,"2750,2579,3193,3370",0.502000,145.58,181.98
Burkina Faso,Bronze,3001,0.198000,57.42,80.39
Qatar,Bronze,3001,0.198000,57.42,80.39
Qatar,Bronze,"2579,3370,3371,3393",0.502000,145.58,181.98
Qatar,Bronze,3309,0.392000,113.68,142.10
Belgium,Bronze,"2750,3160,3193,3370,3393",0.399000,115.71,144.64
Belgium,Bronze,3001,0.198000,57.42,80.39
Belgium,Bronze,3309,0.378000,109.62,137.03
Belgium,Bronze,3335,0.376000,109.04,136.30
Belgium,Bronze,3371,0.358000,103.82,129.77
United Kingdom,Bronze,"2442,2263",0.071000,20.59,30.88
United Kingdom,Bronze,"2750,2579,3160,2291,3193,3368,3330,3406,3370,3168,2914",0.502000,145.58,181.98
United Kingdom,Bronze,3001,0.198000,57.42,80.39
United Kingdom,Bronze,2738,0.094000,27.26,40.89
United Kingdom,Bronze,2739,0.156000,45.24,67.86
United Kingdom,Bronze,2295,0.059000,17.11,51.33
United Kingdom,Bronze,"3309,3329,3328,3393,3371",0.054000,15.66,46.98
United Kingdom,Bronze,3237,0.008000,2.32,6.96
United Kingdom,Bronze,"3212,3248",0.014000,4.06,12.18
United Kingdom,Bronze,3335,0.126000,36.54,54.81
United Kingdom,Gold,3435,0.502000,145.58,181.98
United Kingdom,Bronze,"1015,1017",0.376000,109.04,136.30
United Kingdom,Bronze,3397,0.380000,110.20,137.75
Reunion,Bronze,3001,0.198000,57.42,80.39
Reunion,Bronze,"2579,3370,3371,3393,3309",0.502000,145.58,181.98
Oman,Bronze,3001,0.198000,57.42,80.39
Oman,Bronze,"2579,3370,3393",0.502000,145.58,181.98
Oman,Bronze,3309,0.392000,113.68,142.10
Oman,Bronze,3371,0.275000,79.75,111.65
Congo,Bronze,3001,0.198000,57.42,80.39
Congo,Bronze,"3370,3371,3393,3309,3421",0.502000,145.58,181.98
Yemen,Bronze,3001,0.198000,57.42,80.39
Yemen,Bronze,"2579,3193,3330,3370,3371,3393,3309",0.502000,145.58,181.98
Yemen,Bronze,2377,0.351000,101.79,127.24
Uruguay,Bronze,3001,0.198000,57.42,80.39
Uruguay,Bronze,"3370,3393,3309",0.292000,84.68,118.55
Uruguay,Bronze,3371,0.262000,75.98,106.37
Iraq,Bronze,3001,0.198000,57.42,80.39
Iraq,Bronze,"2579,3193,3330,3370,3393,3309,3168",0.502000,145.58,181.98
Iraq,Bronze,3335,0.290000,84.10,117.74
Iraq,Bronze,"3371,3328",0.275000,79.75,111.65
Iraq,Bronze,3421,0.376000,109.04,136.30
Senegal,Bronze,"2750,2579,3193,3370,3309,3393",0.502000,145.58,181.98
Senegal,Bronze,3001,0.198000,57.42,80.39
Senegal,Bronze,3371,0.366000,106.14,132.68
Germany,Bronze,"2750,2579,2442,3193,3160,2966,3330,3309",0.270000,78.30,109.62
Germany,Bronze,3001,0.198000,57.42,80.39
Germany,Bronze,2739,0.136000,39.44,59.16
Germany,Bronze,2263,0.243000,70.47,98.66
Germany,Bronze,2738,0.151000,43.79,65.69
Germany,Bronze,"3329,3168",0.118000,34.22,51.33
Germany,Bronze,3394,0.181000,52.49,73.49
Germany,Bronze,3087,0.134000,38.86,58.29
Germany,Gold,3435,0.270000,78.30,109.62
Lao People`s,Bronze,3001,0.198000,57.42,80.39
Lao People`s,Bronze,"2579,3193,3330",0.270000,78.30,109.62
Lao People`s,Bronze,2840,0.262000,75.98,106.37
Poland,Bronze,"2295,2284,1015",0.203000,58.87,82.42
Poland,Bronze,3001,0.198000,57.42,80.39
Poland,Bronze,2263,0.223000,64.67,90.54
Poland,Bronze,2739,0.142000,41.18,61.77
Poland,Bronze,2738,0.262000,75.98,106.37
Poland,Bronze,"3193,3160,2442,3309,2579,3330",0.270000,78.30,109.62
Poland,Bronze,3087,0.200000,58.00,81.20
Togo,Bronze,"2750,2579,3193,3160,3370,3309,3393",0.502000,145.58,181.98
Togo,Bronze,3001,0.198000,57.42,80.39
Togo,Bronze,3168,0.376000,109.04,136.30
Togo,Bronze,3371,0.366000,106.14,132.68
Niger,Bronze,3001,0.198000,57.42,80.39
Niger,Bronze,"2579,3370,3309,3393",0.502000,145.58,181.98
Niger,Bronze,3371,0.366000,106.14,132.68
Syrian Arab Republic,Bronze,3001,0.198000,57.42,80.39
Syrian Arab Republic,Bronze,3370,0.270000,78.30,109.62
Syrian Arab Republic,Bronze,3168,0.203000,58.87,82.42
Hungary,Bronze,"2750,2579,3193,3370,3393",0.519000,150.51,188.14
Hungary,Bronze,3001,0.198000,57.42,80.39
Hungary,Bronze,"3309,3335",0.488000,141.52,176.90
Hungary,Bronze,3237,0.432000,125.28,156.60
Bhutan,Bronze,3001,0.198000,57.42,80.39
Bhutan,Bronze,"3370,3371,3309,3393",0.502000,145.58,181.98
Burundi,Bronze,"2750,2579,3193,3370,3309,3393",0.502000,145.58,181.98
Burundi,Bronze,3001,0.198000,57.42,80.39
Burundi,Bronze,3371,0.366000,106.14,132.68
Malaysia,Bronze,"2750,3193,3370,3168,3309",0.234000,67.86,95.00
Malaysia,Bronze,3001,0.198000,57.42,80.39
Malaysia,Bronze,"3393,3421,1384",0.228000,66.12,92.57
Netherlands,Bronze,2263,0.218000,63.22,88.51
Netherlands,Bronze,2738,0.267000,77.43,108.40
Netherlands,Bronze,2295,0.339000,98.31,137.63
Netherlands,Bronze,"2442,2750,2579,3160,3193,3330,3370,3309,3393",0.451000,130.79,163.49
Netherlands,Bronze,3001,0.198000,57.42,80.39
Netherlands,Bronze,"2739,3335",0.135000,39.15,58.73
