Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Ukraine,3|0.318,3,2263,0.318000,92.22,131.89
Ukraine,3|0.502,3,"2750,2579,3193,3330,2567,3370",0.502000,145.58,184.90
Ukraine,3|0.099,3,3001,0.099000,28.71,200.97
Ukraine,3|0.478,3,2738,0.478000,138.62,176.06
Ukraine,3|0.094,3,3182,0.094000,27.26,190.82
Ukraine,3|0.035,3,"3309,3328,3340,3418,3371",0.035000,10.15,71.05
Ukraine,3|0.154,3,3177,0.154000,44.66,312.62
Egypt,3|0.181,3,"2750,2579,3330,3160,3370",0.181000,52.49,75.07
Egypt,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Egypt,3|0.099,3,3001,0.099000,28.71,200.97
Egypt,3|0.118,3,"3193,3168",0.118000,34.22,239.54
Egypt,3|0.148,3,3309,0.148000,42.92,300.44
Egypt,3|0.174,3,3340,0.174000,50.46,72.17
Brazil,3|0.099,3,"2750,3001,2739",0.099000,28.71,200.97
Brazil,3|0.054,3,3089,0.054000,15.66,109.62
Brazil,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Brazil,3|1.25,3,"2579,3193,2567,3406,3370,3428,3309,3330",1.250000,362.50,460.41
Brazil,3|0.026,3,3160,0.026000,7.54,52.78
Brazil,3|0.134,3,2263,0.134000,38.86,272.02
Brazil,3|0.045,3,3018,0.045000,13.05,91.35
Brazil,3|0.11,3,2738,0.110000,31.90,223.30
Brazil,3|0.031,3,3215,0.031000,8.99,62.93
Brazil,3|0.008,3,3237,0.008000,2.32,16.24
Brazil,3|0.04,3,2951,0.040000,11.60,81.20
Brazil,3|0.089,3,3365,0.089000,25.81,180.67
Brazil,3|0.067,3,3367,0.067000,19.43,136.01
Brazil,3|0.122,3,3252,0.122000,35.38,247.66
Brazil,3|0.278,3,3405,0.278000,80.62,115.30
Brazil,3|0.082,3,3415,0.082000,23.78,166.46
Brazil,3|0.024,3,"3371,3412",0.024000,6.96,48.72
Brazil,3|0.534,3,3264,0.534000,154.86,196.69
Brazil,1|0.067,1,3246,0.067000,19.43,136.01
Brazil,1|0.004,1,3104,0.004000,1.16,8.12
Brazil,3|0.282,3,2906,0.282000,81.78,116.96
Brazil,3|0.048,3,3398,0.048000,13.92,97.44
Brazil,1|0.066,1,3413,0.066000,19.14,133.98
Brazil,3|0.028,3,"2404,3229",0.028000,8.12,56.84
Brazil,3|0.071,3,3416,0.071000,20.59,144.13
Haiti,3|0.502,3,"2750,2579,3193,3330,3370,3428,3371,3309",0.502000,145.58,184.90
Haiti,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Haiti,3|0.099,3,3001,0.099000,28.71,200.97
Iran,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Iran,3|0.099,3,3001,0.099000,28.71,200.97
Iran,3|0.231,3,"3193,3330,3370,2579,3428,3371,3309",0.231000,66.99,95.81
Peru ,3|0.127,3,"2457,2750,2579,3193,3211,3160,3370,3371,3309",0.127000,36.83,257.81
Peru ,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Peru ,3|0.099,3,3001,0.099000,28.71,200.97
Peru ,3|0.084,3,3168,0.084000,24.36,170.52
Viet nam,3|0.118,3,"2750,2217,2579,3193,2567",0.118000,34.22,239.54
Viet nam,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Viet nam,3|0.099,3,3001,0.099000,28.71,200.97
Viet nam,3|0.024,3,"3160,3421",0.024000,6.96,48.72
Viet nam,3|0.011,3,3237,0.011000,3.19,22.33
Zimbabwe,3|0.099,3,3001,0.099000,28.71,200.97
Zimbabwe,3|0.094,3,3182,0.094000,27.26,190.82
Zimbabwe,3|0.191,3,"2579,3160,3370",0.191000,55.39,79.22
Zimbabwe,3|0.143,3,3168,0.143000,41.47,290.29
Nepal,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Nepal,3|0.099,3,3001,0.099000,28.71,200.97
Nepal,3|0.215,3,"3193,3370,3371,3309",0.215000,62.35,89.17
Uzbekistan,3|0.191,3,"2579,3160,3193,3330,3370,3309",0.191000,55.39,79.22
Uzbekistan,3|0.099,3,3001,0.099000,28.71,200.97
Uzbekistan,3|0.094,3,3182,0.094000,27.26,190.82
Uzbekistan,3|0.143,3,3168,0.143000,41.47,290.29
Nigeria,3|0.392,3,"2750,2579,3160,3330,3370,3309",0.392000,113.68,144.38
Nigeria,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Nigeria,3|0.099,3,3001,0.099000,28.71,200.97
Nigeria,3|0.118,3,3193,0.118000,34.22,239.54
Nigeria,3|0.123,3,3237,0.123000,35.67,249.69
Nigeria,3|0.09,3,3168,0.090000,26.10,182.70
Swaziland,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Swaziland,3|0.099,3,3001,0.099000,28.71,200.97
Swaziland,3|0.191,3,"3370,3309",0.191000,55.39,79.22
Congo (Dem. Republic),3|0.127,3,"2750,3160,3330,2260,3370",0.127000,36.83,257.81
Congo (Dem. Republic),3|0.094,3,"2266,3182",0.094000,27.26,190.82
Congo (Dem. Republic),3|0.099,3,3001,0.099000,28.71,200.97
Congo (Dem. Republic),3|0.095,3,2920,0.095000,27.55,192.85
France,3|0.676,3,"2750,2442",0.676000,196.04,248.99
France,3|0.534,3,2263,0.534000,154.86,196.69
France,3|0.64,3,2738,0.640000,185.60,235.73
France,3|5.883,3,"2579,3193,2567,3370,3428,3309,3330",5.883000,1706.07,2166.88
France,3|0.094,3,"2266,3182",0.094000,27.26,190.82
France,3|0.099,3,3001,0.099000,28.71,200.97
France,3|0.374,3,2739,0.374000,108.46,137.76
France,3|0.186,3,3160,0.186000,53.94,77.14
France,3|0.567,3,"3389,3403",0.567000,164.43,208.84
France,3|0.131,3,"3329,3414,3418,3371",0.131000,37.99,265.93
France,2|0.098,2,3237,0.098000,28.42,198.94
France,2|0.011,2,3168,0.011000,3.19,22.33
France,3|0.004,3,3178,0.004000,1.16,8.12
France,3|0.612,3,3270,0.612000,177.48,225.42
Botswana,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Botswana,3|0.099,3,3001,0.099000,28.71,200.97
Botswana,3|0.215,3,"3160,3370,3371,3309,3328",0.215000,62.35,89.17
Mexico,3|0.152,3,"2750,3330,3370,3414,2579,3309,3371",0.152000,44.08,308.56
Mexico,3|0.099,3,3001,0.099000,28.71,200.97
Mexico,3|0.094,3,3182,0.094000,27.26,190.82
